19187,17961.11229946524
19188,17961.11229946524
19189,17961.11229946524
19190,17961.11229946524
19191,17961.11229946524
19192,17961.11229946524
19193,17961.11229946524
19194,17961.11229946524
19195,17961.11229946524
19196,17961.11229946524
19197,17961.11229946524
19198,17961.11229946524
19199,17961.11229946524
19200,17961.11229946524
19201,17961.11229946524
19202,17961.11229946524
19203,17961.11229946524
19204,17961.11229946524
19205,17961.11229946524
19206,17961.11229946524
19207,17961.11229946524
19208,17961.11229946524
19209,17961.11229946524
19210,17961.11229946524
19211,17961.11229946524
19212,17961.11229946524
19213,17961.11229946524
19214,17961.11229946524
19215,17961.11229946524
19216,17961.11229946524
19217,17961.11229946524
19218,17961.11229946524
19219,17961.11229946524
19220,17961.11229946524
19221,17961.11229946524
19222,17961.11229946524
19223,17961.11229946524
19224,17961.11229946524
19225,17961.11229946524
19226,17961.11229946524
19227,17961.11229946524
19228,17961.11229946524
19229,17961.11229946524
19230,17961.11229946524
19231,17961.11229946524
19232,17961.11229946524
19233,17961.11229946524
19234,17961.11229946524
19235,17961.11229946524
19236,17961.11229946524
19237,17961.11229946524
19238,17961.11229946524
19239,17961.11229946524
19240,17961.11229946524
19241,17961.11229946524
19242,17961.11229946524
19243,17961.11229946524
19244,17961.11229946524
19245,17961.11229946524
19246,17961.11229946524
19247,17961.11229946524
19248,17961.11229946524
19249,17961.11229946524
19250,17961.11229946524
19251,17961.11229946524
19252,17961.11229946524
19253,17961.11229946524
19254,17961.11229946524
19255,17961.11229946524
19256,17961.11229946524
19257,17961.11229946524
19258,17961.11229946524
19259,17961.11229946524
19260,17961.11229946524
19261,17961.11229946524
19262,17961.11229946524
19263,17961.11229946524
19264,17961.11229946524
19265,17961.11229946524
19266,17961.11229946524
19267,17961.11229946524
19268,17961.11229946524
19269,17961.11229946524
19270,17961.11229946524
19271,17961.11229946524
19272,17961.11229946524
19273,17961.11229946524
19274,17961.11229946524
19275,17961.11229946524
19276,17961.11229946524
19277,17961.11229946524
19278,17961.11229946524
19279,17961.11229946524
19280,17961.11229946524
19281,17961.11229946524
19282,17961.11229946524
19283,17961.11229946524
19284,17961.11229946524
19285,17961.11229946524
19286,17961.11229946524
19287,17961.11229946524
19288,17961.11229946524
19289,17961.11229946524
19290,17961.11229946524
19291,17961.11229946524
19292,17961.11229946524
19293,17961.11229946524
19294,17961.11229946524
19295,17961.11229946524
19296,17961.11229946524
19297,17961.11229946524
19298,17961.11229946524
19299,17961.11229946524
19300,17961.11229946524
19301,17961.11229946524
19302,17961.11229946524
19303,17961.11229946524
19304,17961.11229946524
19305,17961.11229946524
19306,17961.11229946524
19307,17961.11229946524
19308,17961.11229946524
19309,17961.11229946524
19310,17961.11229946524
19311,17961.11229946524
19312,17961.11229946524
19313,17961.11229946524
19314,17961.11229946524
19315,17961.11229946524
19316,17961.11229946524
19317,17961.11229946524
19318,17961.11229946524
19319,17961.11229946524
19320,17961.11229946524
19321,17961.11229946524
19322,17961.11229946524
19323,17961.11229946524
19324,17961.11229946524
19325,17961.11229946524
19326,17961.11229946524
19327,17961.11229946524
19328,17961.11229946524
19329,17961.11229946524
19330,17961.11229946524
19331,17961.11229946524
19332,17961.11229946524
19333,17961.11229946524
19334,17961.11229946524
19335,17961.11229946524
19336,17961.11229946524
19337,17961.11229946524
19338,17961.11229946524
19339,17961.11229946524
19340,17961.11229946524
19341,17961.11229946524
19342,17961.11229946524
19343,17961.11229946524
19344,17961.11229946524
19345,17961.11229946524
19346,17961.11229946524
19347,17961.11229946524
19348,17961.11229946524
19349,17961.11229946524
19350,17961.11229946524
19351,17961.11229946524
19352,17961.11229946524
19353,17961.11229946524
19354,17961.11229946524
19355,17961.11229946524
19356,17961.11229946524
19357,17961.11229946524
19358,17961.11229946524
19359,17961.11229946524
19360,17961.11229946524
19361,17961.11229946524
19362,17961.11229946524
19363,17961.11229946524
19364,17961.11229946524
19365,17961.11229946524
19366,17961.11229946524
19367,17961.11229946524
19368,17961.11229946524
19369,17961.11229946524
19370,17961.11229946524
19371,17961.11229946524
19372,17961.11229946524
19373,17961.11229946524
19374,17961.11229946524
19375,17961.11229946524
19376,17961.11229946524
19377,17961.11229946524
19378,17961.11229946524
19379,17961.11229946524
19380,17961.11229946524
20745,17961.11229946524
20746,17961.11229946524
20747,17961.11229946524
20748,17961.11229946524
20749,17961.11229946524
20750,17961.11229946524
20751,17961.11229946524
20752,17961.11229946524
20753,17961.11229946524
20754,17961.11229946524
20755,17961.11229946524
20756,17961.11229946524
20757,17961.11229946524
20758,17961.11229946524
20759,17961.11229946524
20760,17961.11229946524
20761,17961.11229946524
20762,17961.11229946524
20763,17961.11229946524
20764,17961.11229946524
20765,17961.11229946524
20766,17961.11229946524
20767,17961.11229946524
20768,17961.11229946524
20769,17961.11229946524
20770,17961.11229946524
20771,17961.11229946524
20772,17961.11229946524
20773,17961.11229946524
20774,17961.11229946524
20775,17961.11229946524
20776,17961.11229946524
20777,17961.11229946524
20778,17961.11229946524
20779,17961.11229946524
20780,17961.11229946524
20781,17961.11229946524
20782,17961.11229946524
20783,17961.11229946524
20784,17961.11229946524
20785,17961.11229946524
20786,17961.11229946524
20787,17961.11229946524
20788,17961.11229946524
20789,17961.11229946524
20790,17961.11229946524
20791,17961.11229946524
20792,17961.11229946524
20793,17961.11229946524
20794,17961.11229946524
20795,17961.11229946524
20796,17961.11229946524
20797,17961.11229946524
20798,17961.11229946524
20799,17961.11229946524
20800,17961.11229946524
20801,17961.11229946524
20802,17961.11229946524
20803,17961.11229946524
20804,17961.11229946524
20805,17961.11229946524
20806,17961.11229946524
20807,17961.11229946524
20808,17961.11229946524
20809,17961.11229946524
20810,17961.11229946524
20811,17961.11229946524
20812,17961.11229946524
20813,17961.11229946524
20814,17961.11229946524
20815,17961.11229946524
20816,17961.11229946524
20817,17961.11229946524
20818,17961.11229946524
20819,17961.11229946524
20820,17961.11229946524
20821,17961.11229946524
20822,17961.11229946524
20823,17961.11229946524
20824,17961.11229946524
20825,17961.11229946524
20826,17961.11229946524
20827,17961.11229946524
20828,17961.11229946524
20829,17961.11229946524
20830,17961.11229946524
20831,17961.11229946524
20832,17961.11229946524
20833,17961.11229946524
20834,17961.11229946524
20835,17961.11229946524
20836,17961.11229946524
20837,17961.11229946524
20838,17961.11229946524
20839,17961.11229946524
20840,17961.11229946524
20841,17961.11229946524
20842,17961.11229946524
20843,17961.11229946524
20844,17961.11229946524
20845,17961.11229946524
20846,17961.11229946524
20847,17961.11229946524
20848,17961.11229946524
20849,17961.11229946524
20850,17961.11229946524
20851,17961.11229946524
20852,17961.11229946524
20853,17961.11229946524
20854,17961.11229946524
20855,17961.11229946524
20856,17961.11229946524
20857,17961.11229946524
20858,17961.11229946524
20859,17961.11229946524
20860,17961.11229946524
20861,17961.11229946524
20862,17961.11229946524
20863,17961.11229946524
20864,17961.11229946524
20865,17961.11229946524
20866,17961.11229946524
20867,17961.11229946524
20868,17961.11229946524
20869,17961.11229946524
20870,17961.11229946524
20871,17961.11229946524
20872,17961.11229946524
20873,17961.11229946524
20874,17961.11229946524
20875,17961.11229946524
20876,17961.11229946524
20877,17961.11229946524
20878,17961.11229946524
20879,17961.11229946524
20880,17961.11229946524
20881,17961.11229946524
20882,17961.11229946524
20883,17961.11229946524
20884,17961.11229946524
20885,17961.11229946524
20886,17961.11229946524
20887,17961.11229946524
20888,17961.11229946524
20889,17961.11229946524
20890,17961.11229946524
20891,17961.11229946524
20892,17961.11229946524
20893,17961.11229946524
20894,17961.11229946524
20895,17961.11229946524
20896,17961.11229946524
20897,17961.11229946524
30000,17961.11229946524
30001,17961.11229946524
30002,17961.11229946524
30003,17961.11229946524
30004,17961.11229946524
30005,17961.11229946524
30006,17961.11229946524
30007,17961.11229946524
30008,17961.11229946524
30009,17961.11229946524
30010,17961.11229946524
30011,17961.11229946524
30012,17961.11229946524
30013,17961.11229946524
30014,17961.11229946524
30015,17961.11229946524
30016,17961.11229946524
30017,17961.11229946524
